CustomerID,Probability
4273-MBHYA,75.06
4724-WXVWF,26.38
5701-GUXDC,10.51
1460-UZPRJ,0.51
6082-GLJIX,9.0
5143-EGQFK,52.23
4919-IKATY,57.97
2495-TTHBQ,12.68
0485-ZBSLN,0.46
3810-PJUHR,0.35
9050-QLROH,57.65
0847-HGRML,0.38
8232-CTLKO,2.37
9227-YBAXE,2.33
6168-WFVVF,72.35
9860-LISIZ,4.35
0112-QAWRZ,56.25
0877-SDMBN,20.08
2786-GCDPI,46.22
4043-MKDTV,9.79
8065-YKXKD,68.69
9637-EIHEQ,44.53
9229-RQABD,6.8
8313-KTIHG,44.22
5320-BRKGK,1.71
6284-KMNUF,23.82
9689-PTNPG,71.6
9465-RWMXL,48.5
6229-UOLQL,2.7
2362-IBOOY,53.12
3137-LUPIX,42.08
0843-WTBXE,23.32
6143-JQKEA,33.85
8676-OOQEJ,46.05
5515-IDEJJ,18.04
9701-CDXHR,16.0
7450-NWRTR,77.86
8124-NZVGJ,40.05
2162-FRZAA,1.15
5376-DEQCP,70.25
5118-MUEYH,33.05
9095-HFAFX,61.73
5627-TVBPP,2.69
2379-ENZGV,64.88
3936-QQFLL,18.74
2589-AYCRP,1.15
4067-HLYQI,34.25
5124-EOGYE,2.11
5057-RKGLH,6.08
0292-WEGCH,15.36
8910-ICHIU,12.52
4097-YODCF,29.65
9715-WZCLW,11.23
9786-YWNHU,0.64
6407-GSJNL,1.13
6005-OBZPH,60.27
4049-ZPALD,9.85
7932-WPTDS,73.22
3733-UOCWF,10.03
6833-JMZYP,60.11
2722-VOJQL,14.19
1310-QRITU,42.21
8961-QDZZJ,21.74
9715-SBVSU,11.14
8490-BXHEO,51.06
7173-TETGO,4.05
7929-SKFGK,5.61
2300-RQGOI,1.53
3563-SVYLG,0.5
5228-EXCET,65.4
6435-VWCCY,7.71
4998-IKFSE,57.63
8630-QSGXK,7.32
2455-USLMV,30.7
7394-FKDNK,68.13
9488-FVZCC,1.45
6331-LWDTQ,52.11
5995-WWKKG,4.18
1597-FZREH,44.5
7879-CGSFV,12.63
9921-EZKBY,34.78
7432-FFVAR,11.05
7246-ZGQDF,23.75
7000-WCEVQ,42.54
0727-IWKVK,58.93
5959-BELXA,57.03
4456-RHSNB,25.38
3512-IZIKN,0.94
2481-SBOYW,0.74
7109-MFBYV,21.33
1833-TCXKK,44.78
1832-PEUTS,9.81
6141-OOXUQ,19.55
8660-BUETV,35.24
0580-PIQHM,17.58
5696-CEIQJ,5.11
7503-ZGUZJ,69.67
1696-HXOWK,6.22
3026-ATZYV,6.22
4012-YCFAI,1.17
2506-TNFCO,74.91
9970-QBCDA,16.2
8718-PTMEZ,49.53
9496-IVVRP,19.1
2207-OBZNX,27.86
2657-VPXTA,70.77
6551-VLJMV,1.88
1221-GHZEP,1.62
9289-LBQVU,3.8
6142-VSJQO,43.97
3458-IDMFK,3.92
6933-FHBZC,11.68
0221-NAUXK,9.65
9770-KXGQU,9.65
6437-UKHMV,69.17
6538-POCHL,27.51
6726-NNFWD,6.21
3002-WQZWT,50.58
4277-UDIEF,16.53
1208-NBVFH,29.53
4912-PIGUY,77.82
1114-CENIM,7.08
6060-DRTNL,64.99
2725-TTRIQ,2.22
3374-TTZTK,10.94
8990-ZXLSU,55.72
2275-RBYQS,45.2
8473-VUVJN,77.21
6289-CPNLD,10.41
5536-SLHPM,31.57
4419-UJMUS,12.86
7794-JASDG,33.38
7609-YBPXG,3.33
5519-TEEUH,2.96
7856-GANIL,20.09
0804-XBFBV,44.55
2676-OXPPQ,26.25
3703-TTEPD,16.29
2799-TSLAG,0.73
0196-VULGZ,80.46
8837-VVWLQ,49.89
2696-NARTR,51.64
2208-NKVVH,1.38
7614-QVWQL,10.76
1976-CFOCS,52.36
4631-OACRM,67.5
7139-JZFVG,1.05
4987-GQWPO,30.42
3755-JBMNH,54.31
1757-TCATG,2.19
6345-ULYRW,21.11
4776-XSKYQ,17.26
8048-DSDFQ,19.57
5753-QQWPW,7.31
6010-DDPPW,0.47
1809-DMJHQ,29.63
6693-FRIRW,44.1
6586-MYGKD,2.24
3173-NVMPX,36.14
0248-PGHBZ,4.14
0623-GDISB,35.52
2892-GESUL,3.81
6923-EFPNL,38.43
7472-EQOAV,4.67
9574-RKJIF,39.49
2043-WVTQJ,26.78
8034-RYTVV,9.84
3863-QSTYI,7.68
2619-WFQWU,61.86
5044-LRQAQ,59.08
1716-LSAMB,1.52
1333-PBMXB,1.61
6546-OPBBH,1.67
5985-BEHZK,14.64
9127-QRZMH,2.92
5919-VCZYM,18.77
9644-KVCNC,14.8
2137-DQMEV,1.5
8174-LNWMW,2.21
9279-CJEOJ,68.04
7964-VEXDG,36.05
2404-JIBFC,4.01
0778-NELLA,52.26
8029-XYPWT,8.53
4614-NUVZD,75.35
4632-PAOYU,3.97
3803-KMQFW,18.81
6804-GDMOI,18.67
2990-OGYTD,3.18
6646-JPPHA,39.78
9572-MTILT,19.46
7658-UYUQS,46.24
7880-XSOJX,23.92
9611-CTWIH,76.75
4589-IUAJB,0.44
0329-GTIAJ,65.05
8746-BFOAJ,5.71
8457-XIGKN,10.78
6072-NUQCB,4.24
6629-CZTTH,50.39
8838-GPHZP,0.59
8750-QWZAJ,0.28
5364-EVNIB,53.23
6918-UMQCG,63.2
0675-NCDYU,6.68
6339-DKLMK,49.87
1346-PJWTK,10.88
5088-QZLRL,26.17
8023-QHAIO,20.01
4397-FRLTA,17.95
3057-VJJQE,4.42
5087-SUURX,53.17
2302-OUZXB,3.3
8133-ANHHJ,10.66
2270-CHBFN,15.73
0013-EXCHZ,60.02
5982-FPVQN,47.88
9107-UKCKY,11.34
4654-ULTTN,1.86
5550-VFRLC,73.68
5546-BYZSM,4.34
1492-KGETH,1.4
4929-BSTRX,48.92
4163-HFTUK,1.43
8215-NGSPE,1.13
2225-ZRGSG,2.3
8859-YSTWS,1.24
5271-YNWVR,9.4
7601-DHFWZ,1.22
2657-ALMWY,49.63
6330-JKLPC,56.62
4667-OHGKG,25.19
1998-VHJHK,3.52
1707-HABPF,19.77
1660-HSOOQ,42.62
7253-UVNDW,2.23
0487-VVUVK,7.95
7228-OMTPN,75.43
5063-IUOKK,5.22
4508-OEBEY,6.47
0027-KWYKW,59.43
2308-STERM,19.58
5982-XMDEX,0.57
6284-AHOOQ,48.95
6051-PTVNS,0.73
2344-JMOGN,44.45
3799-ISUZQ,54.25
2877-VDUER,8.03
9152-AMKAK,14.57
1794-HBQTJ,33.91
9432-VOFYX,55.17
8049-WJCLQ,27.98
6586-PSJOX,8.6
2460-FPSYH,27.76
9705-ZJBCG,7.54
4818-DRBQT,40.42
1320-HTRDR,73.66
6847-KJLTS,33.96
9670-BPNXF,2.7
3913-FCUUW,0.99
3301-VKTGC,5.43
1493-AMTIE,26.24
9555-SAHUZ,7.94
0816-TSPHQ,18.8
9932-WBWIK,12.6
4619-EVPHY,50.47
5286-YHCVC,12.96
6424-ELEYH,66.84
4391-RESHN,50.75
9115-YQHGA,12.49
4462-CYWMH,28.58
8963-MQVYN,12.83
2458-EOMRE,24.84
9334-GWGOW,74.25
6821-BUXUX,56.43
5028-HTLJB,22.42
9801-GDWGV,54.43
6542-LWGXJ,49.56
5567-GZKQY,0.51
1222-LRYKO,17.14
2320-JRSDE,31.81
2087-QAREY,22.03
0601-WZHJF,57.36
4423-JWZJN,9.9
5143-WMWOG,26.13
6490-FGZAT,15.75
5393-RXQSZ,67.62
7452-FOLON,2.21
2320-TZRRH,5.06
0231-LXVAP,60.07
9444-JTXHZ,62.18
4942-VZZOM,3.79
5510-BOIUJ,17.06
7502-BNYGS,16.14
4291-HYEBC,28.37
6147-CBCRA,4.88
6047-SUHPR,4.28
4471-KXAUH,33.89
9752-ZNQUT,49.8
7638-QVMVY,68.75
1576-PFZIW,6.32
5666-MBJPT,0.76
7312-XSBAT,34.38
3096-GKWEB,73.09
2371-JQHZZ,69.11
0674-GCDXG,2.18
1121-QSIVB,12.16
4396-KLSEH,29.44
3244-DCJWY,70.23
2824-MYYBN,56.12
0875-CABNR,63.16
6345-HOVES,21.74
8318-LCNBW,11.49
6469-QJKZW,25.39
0147-ESWWR,56.14
1217-VASWC,28.74
7812-FZHPE,11.5
6370-ZVHDV,0.74
5915-DGNVC,6.52
6260-XLACS,10.59
3566-CAAYU,2.52
4983-CCWMC,58.81
9103-CXVOK,24.25
2896-TBNBE,16.1
4797-AXPXK,26.46
5229-PRWKT,74.43
6982-UQZLY,31.07
2522-WLNSF,8.04
3841-CONLJ,68.2
5057-LCOUI,37.39
0193-ESZXP,11.32
4475-NVTLU,1.34
4369-HTUIF,54.82
9386-LDCZR,6.92
9585-KKMFD,1.6
5399-ZIMKF,61.75
0336-KXKFK,1.97
5619-XZZKR,10.47
3948-FVVRP,16.69
5327-XOKKY,5.2
0983-TATYJ,7.82
1813-JYWTO,3.58
0156-FVPTA,17.33
1984-FCOWB,18.59
0654-HMSHN,55.58
6719-OXYBR,52.4
3312-ZWLGF,48.21
6476-YHMGA,21.22
5287-QWLKY,19.38
0795-XCCTE,0.44
0168-XZKBB,66.95
3785-NRHYR,19.55
5196-SGOAK,66.26
4537-DKTAL,45.22
7072-MBHEV,59.05
5602-BVFMK,7.46
6297-NOOPG,14.95
1891-UAWWU,63.31
8204-TIFGJ,10.61
8050-DVOJX,2.9
6108-OQZDQ,75.6
0363-QJVFX,30.55
8903-XEBGX,54.52
8169-SAEJD,2.48
9840-DVNDC,59.65
1089-XZWHH,3.93
2325-WINES,36.69
6064-ZATLR,4.46
3096-JRDSO,46.38
7824-PANSQ,12.42
8042-JVNFH,60.78
9648-BCHKM,6.72
2888-ADFAO,1.32
8707-HOEDG,12.76
3374-LXDEV,43.38
4072-IPYLT,6.83
7167-PCEYD,0.45
4936-YPJNK,18.11
1580-BMCMR,54.8
4817-KEQSP,0.26
6408-WHTEF,1.87
9251-AWQGT,0.83
8749-CLJXC,19.57
7989-VCQOH,20.92
5049-GLYVG,19.59
4199-QHJNM,9.44
8882-TLVRW,0.66
5883-GTGVD,68.1
5135-GRQJV,8.36
2384-OVPSA,1.81
1371-WEPDS,13.05
3580-GICBM,0.79
4817-QRJSX,55.35
9730-DRTMJ,8.58
4686-UXDML,57.81
3349-ANQNH,34.26
2398-YPMUR,65.51
0932-YIXYU,0.97
7480-SPLEF,0.56
7636-XUHWW,23.87
1431-CYWMH,7.53
5937-EORGB,62.35
6349-JDHQP,0.69
5539-HIVAK,9.58
5847-MXBEO,4.42
9985-MWVIX,61.86
4583-PARNH,59.75
1116-FRYVH,1.62
1421-HCERK,31.67
9633-XQABV,68.74
0716-BQNDX,9.71
1265-XTECC,11.57
1183-CANVH,10.61
1972-XMUWV,1.99
8679-LZBMD,27.07
3407-JMJQQ,8.62
6252-DFGTK,4.31
1539-LNKHM,12.66
8645-KOMJQ,2.9
0289-IVARM,9.48
9761-XUJWD,33.78
4057-FKCZK,8.64
4291-TPNFG,1.8
6087-YPWHO,0.68
3090-QFUVD,20.05
2237-ZFSMY,16.23
1722-LDZJS,0.8
1818-ESQMW,45.08
4871-JTKJF,73.66
1415-YFWLT,80.83
7401-RUBNK,38.9
0506-YLVKJ,1.21
8661-BOYNW,2.51
6711-VTNRE,37.16
4815-GBTCD,66.42
2805-AUFQN,2.91
0980-PVMRC,31.07
7233-DRTRF,37.74
3500-RMZLT,39.58
3873-NFTGI,32.05
1162-ECVII,11.88
7048-GXDAY,43.86
8571-ZCMCX,5.98
1169-WCVAK,28.73
4548-SDBKE,75.7
8066-POXGX,60.97
7129-CAKJW,45.82
8695-ARGXZ,51.23
3570-YUEKJ,14.14
4143-OOBWZ,69.03
1555-HAPSU,0.34
1697-NVVGY,21.09
7854-EKTJL,29.26
8464-EETCQ,0.53
2419-FSORS,12.8
8132-YPVBX,59.63
9102-IAYHT,67.31
6754-LZUKA,4.81
3422-LYEPQ,67.09
8099-MZPUJ,7.45
0787-LHDYT,13.18
2642-DTVCO,76.96
0374-IOEGQ,43.99
4361-JEIVL,49.12
3197-NNYNB,9.96
3396-DKDEL,6.86
1752-OZXFY,3.03
9066-QRSDU,1.25
9112-WSNPU,35.5
9867-NNXLC,10.65
5321-NTRKC,3.37
1363-TXLSL,74.03
9507-EXLTT,68.01
3161-GETRM,42.74
0402-OAMEN,0.34
6933-VLYFX,11.88
6754-WKSHP,3.43
9846-GKXAS,66.61
6017-PPLPX,50.21
4976-LNFVV,36.22
5055-MGMGF,33.37
4641-FROLU,2.1
2862-JVEOY,9.55
2969-QWUBZ,65.18
9822-BIIGN,7.01
2077-MPJQO,74.54
1534-OULXE,1.96
7136-RVDTZ,8.69
2971-SGAFL,47.36
1480-IVEVR,30.08
2905-KFQUV,62.18
4581-SSPWD,73.82
3370-HXOPH,67.12
9391-YZEJW,21.34
9958-MEKUC,3.03
0281-CNTZX,0.62
6927-WTFIV,38.65
4118-CEVPF,22.78
3398-ZOUAA,57.08
9114-VEPUF,11.84
7876-BEUTG,36.03
2338-BQEZT,4.75
9873-MNDKV,34.24
0378-NHQXU,55.85
8241-JUIQO,0.68
2194-IIQOF,1.74
4512-ZUIYL,54.34
9631-RXVJM,1.7
9584-EXCDZ,40.0
7969-AULMZ,71.86
5093-FEGLU,1.08
2621-UDNLU,19.82
7526-IVLYU,23.33
2428-HYUNX,1.82
9214-EKVXR,45.09
3410-MHHUM,23.6
0568-ONFPC,25.21
0733-VUNUW,20.67
4550-EVXNY,66.63
2122-YWVYA,44.9
2968-SSGAA,77.09
2296-DKZFP,1.52
4844-JJWUY,75.11
6777-TGHTM,20.68
8909-BOLNL,11.01
6603-YRDCJ,3.33
3538-WZPHD,60.63
3229-USWAR,8.58
2138-VFAPZ,6.41
6131-JLWZM,15.98
4785-QRJHC,12.03
0269-XFESX,4.87
1709-EJDOX,0.88
4316-XCSLJ,17.39
8610-WFCJF,49.27
9693-XMUOB,20.79
0383-CLDDA,2.64
4905-JEFDW,44.92
2709-UQGNP,25.44
3549-ZTMNH,8.95
7881-INRLC,41.62
8033-ATFAS,14.88
1635-NZATJ,0.47
0562-HKHML,0.32
8277-RVRSV,3.08
9943-VSZUV,17.48
0117-LFRMW,8.29
6172-FECYY,30.72
7054-ENNGU,27.24
1455-HFBXA,6.31
9402-CXWPL,16.09
1628-BIZYP,70.69
1965-AKTSX,65.11
0082-LDZUE,43.91
4786-UKSNZ,19.57
5343-SGUBI,14.4
0856-NAOES,34.19
1976-AZZPJ,30.18
7248-VZQLC,30.06
6156-UZDLF,13.78
3099-OONVS,10.09
9500-WBGRP,0.39
5183-KLYEM,6.61
5144-PQCDZ,22.28
8514-VZHEB,0.44
6625-IUTTT,1.44
9355-NPPFS,59.45
0068-FIGTF,9.41
5965-GGPRW,6.78
8035-PWSEV,61.75
2236-HILPA,0.37
1840-BIUOG,20.59
1356-MKYSK,22.05
6080-LNESI,1.01
1830-IPXVJ,0.43
5828-DWPIL,20.44
8398-TBIYD,3.53
0011-IGKFF,69.92
4192-GORJT,75.29
6496-SLWHQ,79.19
9912-GVSEQ,63.59
2931-FSOHN,44.67
9418-RUKPH,1.92
5383-MMTWC,79.21
9971-ZWPBF,49.58
4712-AUQZO,20.93
9711-FJTBX,6.17
2908-ZTPNF,13.94
7240-ETPTR,69.78
2202-CUYXZ,71.29
5995-OIGLP,13.18
8421-WZOOW,16.34
6261-RCVNS,3.09
7951-QKZPL,3.21
1414-YADCW,1.68
8756-RDDLT,5.17
2862-PFNIK,63.49
5816-QVHRX,32.85
4430-YHXGG,24.7
6888-SBYAI,33.38
7395-XWZOY,19.86
7169-YWAMK,0.6
3640-PHQXK,58.43
6877-LGWXO,59.12
6859-RKMZJ,40.34
2729-VNVAP,1.76
2957-JIRMN,16.54
2049-BAFNW,40.44
3842-QTGDL,28.43
7163-OCEQI,18.47
9782-LGXMC,3.21
5975-BAICR,6.86
8019-ENHXU,37.94
5167-GBFRE,60.3
9033-EOXWV,22.21
4673-KKSLS,20.5
4853-OITSN,68.62
9800-OUIGR,0.31
1324-NLTJE,24.26
2324-EFHVG,15.07
7094-MSZAO,15.84
1522-VVDMG,51.91
6907-CQGPN,17.59
0780-XNZFN,0.58
0239-OXEXL,14.52
2675-IJRGJ,0.69
7049-GKVZY,9.16
8577-QSOCG,1.92
3721-CNZHX,6.19
0212-ISBBF,51.94
9185-TQCVP,71.55
3585-YNADK,3.77
5271-DBYSJ,61.65
1099-GODLO,8.93
6828-HMKWP,5.29
5567-WSELE,83.72
1472-TNCWL,45.41
8063-RJYNF,57.3
0687-ZVTHB,2.06
2080-GKCWQ,56.47
9661-ACXBS,46.48
2193-SFWQW,3.46
5656-JAMLX,0.45
3462-BJQQA,71.37
0442-TDYUO,1.32
6733-LRIZX,23.9
9503-XJUME,0.76
4367-NHWMM,59.71
3727-RJMEO,74.73
3779-OSWCF,1.82
6736-DHUQI,3.21
3915-ODIYG,6.97
1360-RCYRT,23.24
2724-FJDYW,9.06
4451-RWASJ,7.52
6646-VRFOL,49.54
3460-TJBWI,3.56
5917-HBSDW,4.79
5685-IIXLY,66.49
5671-UUNXD,35.2
0956-ACVZC,19.65
2325-NBPZG,58.3
4250-ZBWLV,12.48
4482-FTFFX,30.73
8859-DZTGQ,1.91
0440-MOGPM,20.05
0020-JDNXP,7.88
3752-CQSJI,14.62
5025-GOOKI,11.22
4698-KVLLG,0.9
5095-AESKG,68.51
2887-JPYLU,8.02
4770-QAZXN,11.7
4896-CPRPF,2.14
1871-MOWRM,26.13
9714-EDSUC,39.04
2027-OAQQC,25.81
0282-NVSJS,38.15
9090-SGQXL,40.95
6595-YGXIT,60.56
7353-YOWFP,9.51
9835-ZIITK,23.69
8008-ESFLK,11.56
7537-CBQUZ,27.0
1555-DJEQW,6.36
5649-TJHOV,34.19
0519-XUZJU,53.94
3363-EWLGO,17.2
4750-UKWJK,2.69
6338-AVWCY,58.82
1689-YQBYY,63.1
4487-ZYJZK,1.82
2959-FENLU,59.93
0708-LGSMF,44.84
9253-QXKBE,69.15
7634-HLQJR,0.88
0487-RPVUM,10.96
4079-ULGFR,9.88
2516-XSJKX,3.97
0057-QBUQH,2.71
9445-SZLCH,38.57
6599-SFQVE,55.69
8331-ZXFOE,2.35
4003-FUSHP,22.19
0356-ERHVT,36.22
7325-ENZFI,5.15
4884-ZTHVF,68.56
3920-HIHMQ,22.81
3055-OYMSE,19.06
0613-WUXUM,0.37
7568-PODML,68.07
4458-KVRBJ,0.69
5349-IECLD,69.1
1397-XKKWR,20.75
3945-GFWQL,37.77
8097-OMULG,2.69
6013-BHCAW,4.62
0401-WDBXM,9.01
3387-PLKUI,10.93
6096-EGVTU,0.67
3797-VTIDR,68.57
5081-NWSUP,14.56
2580-ATZSQ,1.16
8085-MSNLK,6.43
9691-HKOVS,7.49
9881-VCZEP,26.12
9526-BIHHD,39.32
8757-TFHHJ,32.9
4523-WXCEF,35.5
1468-DEFNC,0.82
5119-KEPFY,53.33
8364-TRMMK,49.12
0916-KNFAJ,3.45
8319-QBEHW,17.67
3063-QFSZL,60.79
8775-LHDJH,78.78
9625-QNLUX,6.18
3097-NQYSN,73.85
4024-CSNBY,3.57
7110-BDTWG,3.36
7493-GVFIO,0.56
0690-SRQID,22.31
9605-WGJVW,73.7
9114-DPSIA,0.96
4700-UBQMV,19.89
7711-GQBZC,0.38
3565-UNOCC,63.73
4627-MIHJH,6.64
9795-NREXC,3.33
8573-CGOCC,9.75
7356-AYNJP,18.62
9249-FXSCK,14.35
5493-SDRDQ,31.27
6286-SUUWT,19.56
4819-HJPIW,30.17
8654-DHAOW,37.55
5438-QMDDL,31.11
9812-GHVRI,36.08
5553-AOINX,25.81
1228-ZLNBX,40.58
4226-KKDON,36.08
3831-YCPUO,4.39
7445-WMRBW,6.4
3308-DGHKL,0.44
9924-JPRMC,10.1
0080-EMYVY,13.55
6218-KNUBD,39.37
7337-CINUD,6.67
7609-NRNCA,5.78
0623-EJQEG,7.92
7153-CHRBV,1.62
0871-URUWO,67.97
9190-MFJLN,59.49
6198-PNNSZ,14.09
3317-VLGQT,67.22
4132-POCZS,14.16
5614-DNZCE,1.21
1095-JUDTC,36.19
3896-RCYYE,7.61
9638-JIQYA,56.82
3258-SANFR,34.48
3726-TBHQT,6.49
3190-ITQXP,0.96
0870-VEMYL,17.22
4833-QTJNO,9.51
3039-MJSLN,16.34
0178-CIIKR,18.69
5385-SUIRI,44.98
3982-XWFZQ,21.89
5774-QPLTF,1.29
2322-VCZHZ,48.61
5010-IPEAQ,0.94
4009-ALQFH,57.1
6383-ZTSIW,17.81
8990-YOZLV,1.1
3069-SSVSN,37.68
5222-IMUKT,47.31
3627-FCRDW,56.0
7562-GSUHK,51.13
6685-XSHHU,0.63
8901-UPRHR,8.65
4903-UYAVB,17.49
0118-JPNOY,37.64
6776-TLWOI,17.98
3845-FXCYS,31.7
5857-XRECV,10.9
0725-CXOTM,10.71
4343-EJVQB,36.3
9000-PLFUZ,6.74
3427-GGZZI,65.24
7779-ORAEL,3.93
0644-OQMDK,70.52
4077-CROMM,52.79
3154-CFSZG,20.15
2868-MZAGQ,74.32
4847-QNOKA,46.47
2220-IAHLS,20.01
1658-XUHBX,29.28
6379-RXJRQ,62.74
2378-HTWFW,31.5
8650-RHRKE,62.63
4377-VDHYI,23.16
0475-RIJEP,34.62
1260-TTRXI,48.12
3719-TDVQB,1.16
6328-ZPBGN,73.91
0201-MIBOL,13.13
4937-QPZPO,27.15
2925-VDZHY,1.37
6981-TDRFT,13.62
3413-CSSTH,15.52
8033-VCZGH,28.36
4789-KWMXN,17.76
0224-NIJLP,6.09
7542-CYDDM,9.09
4718-WXBGI,1.97
2867-UIMSS,67.68
8495-PRWFH,18.48
0439-IFYUN,55.15
5716-LIBJC,44.69
2868-LLSKM,5.98
8111-RKSPX,64.9
2988-QRAJY,8.87
1585-MQSSU,16.06
0071-NDAFP,3.34
2856-NNASM,41.49
7328-ZJAJO,0.47
6458-CYIDZ,48.04
8559-CIZFV,6.97
1090-PYKCI,5.7
3058-WQDRE,44.75
7547-EKNFS,36.35
2279-AXJJK,24.3
6769-DYBQN,26.09
0909-SELIE,2.44
3417-TSCIC,16.32
1042-HFUCW,7.01
4439-JMPMT,59.65
6537-OTKMY,38.94
8999-EXMNO,3.69
6725-TPKJO,1.06
2446-BEGGB,79.2
7162-WPHPM,1.09
1599-MMYRQ,4.63
8821-KVZKQ,3.54
1496-GGSUK,63.83
6434-TTGJP,10.09
0042-JVWOJ,5.08
0130-SXOUN,15.62
2575-GFSOE,63.0
2330-PQGDQ,7.22
1452-UZOSF,3.83
2097-YVPKN,0.51
2842-JTCCU,36.3
8597-CTXVJ,0.84
6631-HMANX,3.22
9962-BFPDU,18.79
3296-SILRA,63.19
9681-OXGVC,79.37
6394-HHHZM,17.99
5995-LFTLE,0.98
5180-UCIIQ,25.32
1932-UEDCX,56.13
7153-OANIO,61.8
5188-HGMLP,20.79
0665-XHDJU,17.06
6521-YYTYI,78.48
8878-HMWBV,49.85
8265-HKSOW,3.34
3544-FBCAS,2.54
5331-RGMTT,41.64
4759-PXTAN,9.08
7054-DMVAS,2.61
3428-MMGUB,15.98
6549-BTYPG,3.28
7823-JSOAG,65.67
3705-RHRFR,8.39
9374-YOLBJ,25.13
9074-KGVOX,8.73
6128-DAFVY,15.64
9933-QRGTX,9.68
4476-OSWTN,12.44
3751-KTZEL,58.0
1977-STDKI,69.82
5066-GFJMM,25.34
2661-GKBTK,2.2
0458-HEUZG,13.88
7268-WNTCP,0.41
0824-VWDPO,14.14
8409-WQJUX,23.51
2578-JQPHZ,11.75
3278-FSIXX,43.96
5813-UECBU,37.41
0328-GRPMV,70.22
9746-UGFAC,4.85
2946-KIQSP,15.27
0625-AFOHS,2.2
6726-WEXXK,33.6
4636-OLWOE,3.24
4342-HENTK,72.99
4685-ERGHK,22.78
0885-HMGPY,1.02
5003-OKNNK,5.86
4195-SMMNX,18.74
7208-PSIHR,11.52
4012-ZTHBR,30.43
0489-WMEMG,12.66
7435-ZNUYY,9.56
1354-YZFNB,7.22
6956-SMUCM,57.6
2985-FMWYF,70.57
2812-ENYMO,10.97
2717-HVIZY,13.07
3223-WZWJM,61.67
3422-GALYP,69.57
9053-JZFKV,5.47
2530-ENDWQ,14.04
2890-WFBHU,2.36
0327-WFZSY,32.63
7977-HXJKU,2.95
6615-ZGEDR,19.55
7033-CLAMM,0.89
4023-RTIQM,15.53
0864-FVJNJ,9.93
7356-IWLFW,24.8
9541-PWTWO,7.11
3967-VQOGC,0.6
7872-RDDLZ,6.33
9250-WYPLL,65.49
6308-CQRBU,10.53
2754-XBHTB,59.9
1597-LHYNC,53.28
0186-CAERR,9.65
3043-SUDUA,5.0
5442-BHQNG,62.08
2169-RRLFW,0.42
5872-OEQNH,6.32
3162-KKZXO,36.46
7055-VKGDA,9.33
0754-UKWQP,75.77
8873-GLDMH,62.88
5696-JVVQY,3.16
8946-BFWSG,0.51
7493-TPUWZ,70.38
0547-HURJB,10.23
8904-OPDCK,11.33
8845-LWKGE,12.71
1577-HKTFG,6.02
8752-STIVR,71.09
0691-NIKRI,27.69
5022-JNQEQ,51.43
4558-FANTW,31.74
3249-VHRIP,3.78
3736-BLEPA,19.83
4701-LKOZD,1.72
6603-QWSPR,14.26
9921-QFQUL,48.78
1929-ZCBHE,3.38
4378-MYPGO,6.82
8651-ENBZX,27.84
4129-LYCOI,12.47
7798-JVXYM,42.01
8647-SDTWQ,23.67
2696-ECXKC,12.87
2081-KJSQF,25.24
7623-TRNQN,30.77
3323-CPBWR,41.47
9330-IJWIO,67.42
3384-CTMSF,51.46
0902-RFHOF,1.93
9286-DOJGF,41.81
6048-QBXKL,49.57
9661-MHUMO,35.57
7718-RXDGG,50.82
1025-FALIX,37.98
3451-VAWLI,1.61
3407-QGWLG,20.56
1842-EZJMK,27.35
2347-WKKAE,40.39
8735-DCXNF,19.39
3214-IYUUQ,5.14
1936-UAFEH,5.01
3587-PMCOY,47.37
8079-XRJRS,7.18
1027-LKKQQ,1.71
7148-XZPHA,10.42
8073-IJDCM,26.18
5309-TAIKL,28.46
6856-RAURS,66.51
8778-LMWTJ,53.09
9717-IOAAF,4.02
8884-ADFVN,81.42
2845-KDHVX,2.19
0848-SOMKO,1.12
2720-WGKHP,83.2
6734-FQAJX,9.0
2869-ADAWR,32.0
1535-VTJOQ,3.98
6368-TZZDT,7.28
0943-ZQPXH,35.35
1293-BSEUN,0.34
9894-EZEWG,56.89
1302-TPUBN,0.35
7851-FLGGQ,50.31
0637-UBJRP,44.47
0940-OUQEC,55.68
2378-VTKDH,40.12
0927-CNGRH,17.08
8608-OZTLB,4.02
2335-GSODA,4.95
1952-DVVSW,8.74
0702-PGIBZ,73.51
6656-GULJQ,2.03
9853-JFZDU,10.72
1963-VAUKV,20.37
3777-XROBG,0.47
6994-FGRHH,12.07
4000-VGMQP,10.0
3999-WRNGR,15.91
3466-RITXD,34.66
2680-XKKNJ,8.53
3058-HJCUY,30.64
2974-GGUXS,45.24
7994-XIRTR,3.91
3259-FDWOY,12.62
2101-RANCD,29.45
7921-BEPCI,0.96
0807-ZABDG,21.43
8510-TMWYB,3.7
3258-ZKPAI,6.46
1428-IEDPR,16.03
5298-GSTLM,20.72
4450-YOOHP,28.09
6728-CZFEI,18.29
5748-RNCJT,11.47
3653-NCRDJ,1.83
6121-TNHBO,2.48
5119-NZPTV,66.42
6519-ZHPXP,4.47
7739-LAXOG,47.66
3472-QPRCH,1.58
8224-UAXBZ,5.67
9610-WCESF,1.59
9776-CLUJA,27.82
2486-WYVVE,16.72
3865-ZYKAD,11.36
1422-DGUBX,28.26
2999-AANRQ,4.64
8668-KNZTI,3.07
0480-KYJVA,0.33
6034-ZRYCV,5.4
9746-YKGXB,4.02
3926-YZVVX,3.92
